autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10
609,baseline_visit_arm_1,,,15,455,,,,2,1,,,,,,,,,,,,,,,,,,,,
610,baseline_visit_arm_1,,,15,125,,,,4,0,,,,,,,,,,,,,,,,,,,,
611,baseline_visit_arm_1,,,15,158,,,,0,2,,,,,,,,,,,,,,,,,,,,
612,baseline_visit_arm_1,,,15,138,,,,6,2,,,,,,,,,,,,,,,,,,,,
613,baseline_visit_arm_1,,,15,170,,,,4,0,,,,,,,,,,,,,,,,,,,,
614,baseline_visit_arm_1,,,09,129,,,,2,1,,,,,,,,,,,,,,,,,,,,
615,baseline_visit_arm_1,,,09,134,,,,2,0,,,,,,,,,,,,,,,,,,,,
616,baseline_visit_arm_1,,,09,136,,,,2,0,,,,,,,,,,,,,,,,,,,,
617,baseline_visit_arm_1,,,09,123,,,,3,0,,,,,,,,,,,,,,,,,,,,
618,baseline_visit_arm_1,,,09,124,,,,1,0,,,,,,,,,,,,,,,,,,,,
619,baseline_visit_arm_1,,,09,126,,,,5,0,,,,,,,,,,,,,,,,,,,,
620,baseline_visit_arm_1,,,09,122,,,,4,2,,,,,,,,,,,,,,,,,,,,
621,baseline_visit_arm_1,,,09,200,,,,2,0,,,,,,,,,,,,,,,,,,,,
622,baseline_visit_arm_1,,,09,133,,,,1,0,,,,,,,,,,,,,,,,,,,,
623,baseline_visit_arm_1,,,09,132,,,,1,3,,,,,,,,,,,,,,,,,,,,
624,baseline_visit_arm_1,,,09,131,,,,2,1,,,,,,,,,,,,,,,,,,,,
625,baseline_visit_arm_1,,,09,142,,,,2,0,,,,,,,,,,,,,,,,,,,,
626,baseline_visit_arm_1,,,09,125,,,,6,0,,,,,,,,,,,,,,,,,,,,
627,baseline_visit_arm_1,,,09,112,,,,4,0,,,,,,,,,,,,,,,,,,,,
628,baseline_visit_arm_1,,,09,452,,,,3,1,,,,,,,,,,,,,,,,,,,,
629,baseline_visit_arm_1,,,09,118,,,,2,0,,,,,,,,,,,,,,,,,,,,
630,baseline_visit_arm_1,,,09,106,,,,2,1,,,,,,,,,,,,,,,,,,,,
631,baseline_visit_arm_1,,,09,107,,,,1,1,,,,,,,,,,,,,,,,,,,,
632,baseline_visit_arm_1,,,09,159,,,,2,0,,,,,,,,,,,,,,,,,,,,
633,baseline_visit_arm_1,,,09,149,,,,3,0,,,,,,,,,,,,,,,,,,,,
634,baseline_visit_arm_1,,,09,140,,,,2,0,,,,,,,,,,,,,,,,,,,,
635,baseline_visit_arm_1,,,09,453,,,,6,2,,,,,,,,,,,,,,,,,,,,
637,baseline_visit_arm_1,,,09,163,,,,4,0,,,,,,,,,,,,,,,,,,,,
638,baseline_visit_arm_1,,,09,151,,,,2,2,,,,,,,,,,,,,,,,,,,,
639,baseline_visit_arm_1,,,09,457,,,,1,1,,,,,,,,,,,,,,,,,,,,
640,baseline_visit_arm_1,,,09,117,,,,1,0,,,,,,,,,,,,,,,,,,,,
641,baseline_visit_arm_1,,,09,109,,,,1,0,,,,,,,,,,,,,,,,,,,,
642,baseline_visit_arm_1,,,09,103,,,,2,0,,,,,,,,,,,,,,,,,,,,
643,baseline_visit_arm_1,,,09,108,,,,2,0,,,,,,,,,,,,,,,,,,,,
644,baseline_visit_arm_1,,,09,135,,,,1,0,,,,,,,,,,,,,,,,,,,,
645,baseline_visit_arm_1,,,09,145,,,,3,2,,,,,,,,,,,,,,,,,,,,
646,baseline_visit_arm_1,,,09,456,,,,1,0,,,,,,,,,,,,,,,,,,,,
647,baseline_visit_arm_1,,,09,146,,,,0,2,,,,,,,,,,,,,,,,,,,,
648,baseline_visit_arm_1,,,09,147,,,,3,0,,,,,,,,,,,,,,,,,,,,
649,baseline_visit_arm_1,,,09,455,,,,1,3,,,,,,,,,,,,,,,,,,,,
650,baseline_visit_arm_1,,,09,148,,,,1,0,,,,,,,,,,,,,,,,,,,,
651,baseline_visit_arm_1,,,09,154,,,,1,0,,,,,,,,,,,,,,,,,,,,
652,baseline_visit_arm_1,,,09,138,,,,0,2,,,,,,,,,,,,,,,,,,,,
653,baseline_visit_arm_1,,,09,113,,,,1,0,,,,,,,,,,,,,,,,,,,,
654,baseline_visit_arm_1,,,09,111,,,,2,0,,,,,,,,,,,,,,,,,,,,
655,baseline_visit_arm_1,,,09,115,,,,0,1,,,,,,,,,,,,,,,,,,,,
656,baseline_visit_arm_1,,,09,104,,,,0,2,,,,,,,,,,,,,,,,,,,,
657,baseline_visit_arm_1,,,09,130,,,,0,3,,,,,,,,,,,,,,,,,,,,
658,baseline_visit_arm_1,,,09,162,,,,,,,,,,,,,,,,,,,,,,,,,
659,baseline_visit_arm_1,,,09,160,,,,2,1,,,,,,,,,,,,,,,,,,,,
660,baseline_visit_arm_1,,,09,155,,,,1,0,,,,,,,,,,,,,,,,,,,,
661,baseline_visit_arm_1,,,09,451,,,,1,0,,,,,,,,,,,,,,,,,,,,
662,baseline_visit_arm_1,,,09,161,,,,5,3,,,,,,,,,,,,,,,,,,,,
663,baseline_visit_arm_1,,,16,450,1,,,0,10,99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas",99,"Creencias religiosas"
664,baseline_visit_arm_1,,,16,108,1,,,2,2,99,"Papa ausente",99,"De viaje",,,,,,,,,,,,,,,,
665,baseline_visit_arm_1,,,16,119,1,,,1,0,,,,,,,,,,,,,,,,,,,,
666,baseline_visit_arm_1,,,16,457,1,,,4,0,,,,,,,,,,,,,,,,,,,,
667,baseline_visit_arm_1,,,16,109,1,,,1,0,,,,,,,,,,,,,,,,,,,,
668,baseline_visit_arm_1,,,16,454,1,,,6,0,,,,,,,,,,,,,,,,,,,,
669,baseline_visit_arm_1,,,16,118,1,,,0,6,3,,3,,3,,3,,3,,3,,,,,,,,,
670,baseline_visit_arm_1,,,16,116,1,,,0,2,99,"De viaje",99,"De viaje",,,,,,,,,,,,,,,,
671,baseline_visit_arm_1,,,16,102,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,
672,baseline_visit_arm_1,,,16,101,2,99,"Se fueron de viaje",0,,,,,,,,,,,,,,,,,,,,,
673,baseline_visit_arm_1,,,16,104,1,,,0,2,1,,1,,,,,,,,,,,,,,,,,
674,baseline_visit_arm_1,,,16,107,1,,,1,3,99,"No se encuentra",99,"Papá no está",99,"Papá no está",,,,,,,,,,,,,,
675,baseline_visit_arm_1,,,16,114,1,,,4,0,,,,,,,,,,,,,,,,,,,,
676,baseline_visit_arm_1,,,16,141,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,
677,baseline_visit_arm_1,,,16,143,1,,,1,4,1,,99,"Padre sin DNI",99,"Padre sin DNI",99,"Padre sin DNI",,,,,,,,,,,,
678,baseline_visit_arm_1,,,16,555,1,,,1,4,5,,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,
679,baseline_visit_arm_1,,,16,552,1,,,3,1,99,"Menor de edad con Síndrome de Down",,,,,,,,,,,,,,,,,,
680,baseline_visit_arm_1,,,16,146,1,,,2,0,,,,,,,,,,,,,,,,,,,,
681,baseline_visit_arm_1,,,16,554,1,,,2,0,,,,,,,,,,,,,,,,,,,,
682,baseline_visit_arm_1,,,16,122,1,,,1,1,,,,,,,,,,,,,,,,,,,,
683,baseline_visit_arm_1,,,16,154,1,,,1,0,,,,,,,,,,,,,,,,,,,,
684,baseline_visit_arm_1,,,16,155,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
685,baseline_visit_arm_1,,,16,153,1,,,1,1,99,"Se fue de viaje",,,,,,,,,,,,,,,,,,
686,baseline_visit_arm_1,,,16,150,1,,,2,0,,,,,,,,,,,,,,,,,,,,
687,baseline_visit_arm_1,,,16,556,1,,,3,0,,,,,,,,,,,,,,,,,,,,
688,baseline_visit_arm_1,,,16,138,1,,,3,0,,,,,,,,,,,,,,,,,,,,
689,baseline_visit_arm_1,,,16,132,1,,,1,0,,,,,,,,,,,,,,,,,,,,
690,baseline_visit_arm_1,,,16,156,1,,,2,0,,,,,,,,,,,,,,,,,,,,
691,baseline_visit_arm_1,,,16,151,1,,,1,0,,,,,,,,,,,,,,,,,,,,
692,baseline_visit_arm_1,,,16,149,1,,,1,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
693,baseline_visit_arm_1,,,16,553,1,,,1,2,99,Viaje,99,Viaje,,,,,,,,,,,,,,,,
694,baseline_visit_arm_1,,,16,135,1,,,2,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
695,baseline_visit_arm_1,,,16,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,
696,baseline_visit_arm_1,,,16,105,2,99,"Son religiosos",,,,,,,,,,,,,,,,,,,,,,
697,baseline_visit_arm_1,,,16,455,1,,,3,1,99,"Menor de 6 meses",,,,,,,,,,,,,,,,,,
698,baseline_visit_arm_1,,,16,456,1,,,2,0,,,,,,,,,,,,,,,,,,,,
699,baseline_visit_arm_1,,,16,551,1,,,6,1,3,,,,,,,,,,,,,,,,,,,
700,baseline_visit_arm_1,,,16,550,1,,,3,0,,,,,,,,,,,,,,,,,,,,
701,baseline_visit_arm_1,,,16,1458,1,,,1,0,,,,,,,,,,,,,,,,,,,,
702,baseline_visit_arm_1,,,16,130,1,,,3,0,,,,,,,,,,,,,,,,,,,,
703,baseline_visit_arm_1,,,16,129,1,,,1,0,,,,,,,,,,,,,,,,,,,,
704,baseline_visit_arm_1,,,16,110,1,,,1,3,99,"El padre esta ausente",99,"El padre esta ausente",99,"El padre esta ausente",,,,,,,,,,,,,,
705,baseline_visit_arm_1,,,16,111,2,99,"No tenian DNI",0,,,,,,,,,,,,,,,,,,,,,
706,baseline_visit_arm_1,,,16,112,1,,,1,0,,,,,,,,,,,,,,,,,,,,
707,baseline_visit_arm_1,,,16,123,1,,,2,1,99,"Persona con habilidades especiales",,,,,,,,,,,,,,,,,,
708,baseline_visit_arm_1,,,16,124,1,,,3,0,,,,,,,,,,,,,,,,,,,,
709,baseline_visit_arm_1,,,16,145,1,,,1,2,99,"No se encuentran en la comunidad",99,"No se encuentran en la comunidad",,,,,,,,,,,,,,,,
710,baseline_visit_arm_1,,,16,120,1,,,2,0,,,,,,,,,,,,,,,,,,,,
711,baseline_visit_arm_1,,,16,106,1,,,2,3,99,"Padres no desearon que participe hija meyor dentro del proyecto",99,"Padres no desearon que participe hijo intermedio",99,"Padres nodesearon que participe hijo menor",,,,,,,,,,,,,,
712,baseline_visit_arm_1,,,16,126,1,,,1,1,99,"La esposa se encuentra de viaje , regresa en tres dias despúes de la intervención",,,,,,,,,,,,,,,,,,
713,baseline_visit_arm_1,,,16,133,1,,,4,2,5,,3,,,,,,,,,,,,,,,,,
714,baseline_visit_arm_1,,,16,452,1,,,0,2,1,,99,"Esposo no se fue de viaje",,,,,,,,,,,,,,,,
715,baseline_visit_arm_1,,,16,453,1,,,0,1,1,,,,,,,,,,,,,,,,,,,
716,baseline_visit_arm_1,,,17,113,1,,,3,2,1,,1,,,,,,,,,,,,,,,,,
717,baseline_visit_arm_1,,,17,111,1,,,1,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,
718,baseline_visit_arm_1,,,17,110,1,,,1,0,,,,,,,,,,,,,,,,,,,,
719,baseline_visit_arm_1,,,17,125,1,,,1,6,1,,5,,5,,5,,5,,5,,,,,,,,,
720,baseline_visit_arm_1,,,17,124,1,,,1,4,1,,1,,3,,3,,,,,,,,,,,,,
721,baseline_visit_arm_1,,,17,122,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
722,baseline_visit_arm_1,,,17,112,1,,,2,0,,,,,,,,,,,,,,,,,,,,
724,baseline_visit_arm_1,,,17,119,1,,,3,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,
725,baseline_visit_arm_1,,,17,450,1,,,4,0,,,,,,,,,,,,,,,,,,,,
726,baseline_visit_arm_1,,,17,128,1,,,1,4,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,
727,baseline_visit_arm_1,,,17,114,1,,,2,3,99,"Padre de familia de viaje",99,"De viaje con su papá",99,"De viaje con su papá",,,,,,,,,,,,,,
728,baseline_visit_arm_1,,,17,126,1,,,4,1,3,,,,,,,,,,,,,,,,,,,
729,baseline_visit_arm_1,,,17,102,1,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,
730,baseline_visit_arm_1,,,17,453,1,,,1,0,,,,,,,,,,,,,,,,,,,,
731,baseline_visit_arm_1,,,17,115,1,,,1,1,1,,,,,,,,,,,,,,,,,,,
732,baseline_visit_arm_1,,,17,130,1,,,1,0,,,,,,,,,,,,,,,,,,,,
733,baseline_visit_arm_1,,,17,464,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
734,baseline_visit_arm_1,,,17,463,1,,,1,6,99,Viaje,3,,3,,3,,3,,3,,,,,,,,,
735,baseline_visit_arm_1,,,17,465,1,,,1,3,99,Viaje,3,,3,,,,,,,,,,,,,,,
736,baseline_visit_arm_1,,,17,101,1,,,1,1,99,"Esta de viaje",,,,,,,,,,,,,,,,,,
737,baseline_visit_arm_1,,,17,455,1,,,2,3,1,,1,,1,,,,,,,,,,,,,,,
738,baseline_visit_arm_1,,,17,451,1,,,0,1,99,"Viajara y no regresara",,,,,,,,,,,,,,,,,,
739,baseline_visit_arm_1,,,17,201,1,,,5,1,1,,,,,,,,,,,,,,,,,,,
740,baseline_visit_arm_1,,,17,459,1,,,5,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,
741,baseline_visit_arm_1,,,17,117,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
743,baseline_visit_arm_1,,,17,109,1,,,2,0,,,,,,,,,,,,,,,,,,,,
744,baseline_visit_arm_1,,,17,123,1,,,1,0,,,,,,,,,,,,,,,,,,,,
745,baseline_visit_arm_1,,,17,462,1,,,2,0,,,,,,,,,,,,,,,,,,,,
746,baseline_visit_arm_1,,,17,452,1,,,3,0,,,,,,,,,,,,,,,,,,,,
747,baseline_visit_arm_1,,,17,460,1,,,3,0,,,,,,,,,,,,,,,,,,,,
748,baseline_visit_arm_1,,,17,461,1,,,4,3,99,"Estudia en Iquitos",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,
749,baseline_visit_arm_1,,,17,456,1,,,5,0,,,,,,,,,,,,,,,,,,,,
750,baseline_visit_arm_1,,,17,466,1,,,4,1,99,"Menor de edad y la mamá falleció",,,,,,,,,,,,,,,,,,
751,baseline_visit_arm_1,,,17,102,1,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,
754,baseline_visit_arm_1,,,17,121,1,,,6,0,,,,,,,,,,,,,,,,,,,,
755,baseline_visit_arm_1,,,17,120,1,,,6,0,,,,,,,,,,,,,,,,,,,,
756,baseline_visit_arm_1,,,27,120,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
757,baseline_visit_arm_1,,,27,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,
758,baseline_visit_arm_1,,,27,140,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
759,baseline_visit_arm_1,,,27,112,1,,,2,0,,,,,,,,,,,,,,,,,,,,
760,baseline_visit_arm_1,,,27,456,1,,,1,3,99,"Papá de viaje por motivo de trabajo",99,"Menor de edad",99,"Menor de edad",,,,,,,,,,,,,,
761,baseline_visit_arm_1,,,27,111,2,99,"Por el pensamiento de que no tuvieron malaria y que no es necesario para ellos",,,,,,,,,,,,,,,,,,,,,,
762,baseline_visit_arm_1,,,27,103,1,,,5,2,3,,3,,,,,,,,,,,,,,,,,
763,baseline_visit_arm_1,,,27,129,1,,,0,6,99,"Motivos religiosos",99,"Motivos religiosos",99,"Motivos religiosos",99,"Motivos religiosos",99,"Motivos religiosos",99,"Motivos religiosos",,,,,,,,
764,baseline_visit_arm_1,,,27,463,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
765,baseline_visit_arm_1,,,27,459,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
766,baseline_visit_arm_1,,,27,451,1,,,2,3,99,"Padre ausente",99,"Padre ausente ",99,"Padre ausente",,,,,,,,,,,,,,
767,baseline_visit_arm_1,,,27,453,1,,,1,0,,,,,,,,,,,,,,,,,,,,
768,baseline_visit_arm_1,,,27,450,1,,,1,0,,,,,,,,,,,,,,,,,,,,
769,baseline_visit_arm_1,,,27,130,1,,,1,1,99,Viaje,,,,,,,,,,,,,,,,,,
770,baseline_visit_arm_1,,,27,106,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
771,baseline_visit_arm_1,,,27,116,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
772,baseline_visit_arm_1,,,27,458,1,,,4,2,5,,3,,,,,,,,,,,,,,,,,
773,baseline_visit_arm_1,,,27,102,1,,,3,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
774,baseline_visit_arm_1,,,27,109,1,,,1,0,,,,,,,,,,,,,,,,,,,,
775,baseline_visit_arm_1,,,27,108,1,,,5,0,,,,,,,,,,,,,,,,,,,,
776,baseline_visit_arm_1,,,27,136,1,,,2,0,,,,,,,,,,,,,,,,,,,,
777,baseline_visit_arm_1,,,27,128,1,,,1,0,,,,,,,,,,,,,,,,,,,,
778,baseline_visit_arm_1,,,27,27118,1,,,1,0,,,,,,,,,,,,,,,,,,,,
779,baseline_visit_arm_1,,,27,127,1,,,0,5,99,"De viaje",99,"De viaje",99,"De viaje",99,"De viaje",99,"De viaje",,,,,,,,,,
780,baseline_visit_arm_1,,,27,117,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,
781,baseline_visit_arm_1,,,27,123,1,,,2,0,,,,,,,,,,,,,,,,,,,,
782,baseline_visit_arm_1,,,27,131,1,,,6,0,,,,,,,,,,,,,,,,,,,,
783,baseline_visit_arm_1,,,27,105,1,,,1,3,5,,5,,5,,,,,,,,,,,,,,,
784,baseline_visit_arm_1,,,27,465,1,,,1,2,2,,3,,,,,,,,,,,,,,,,,
785,baseline_visit_arm_1,,,27,468,1,,,1,0,,,,,,,,,,,,,,,,,,,,
786,baseline_visit_arm_1,,,27,467,1,,,5,0,,,,,,,,,,,,,,,,,,,,
787,baseline_visit_arm_1,,,27,139,1,,,0,7,5,,5,,5,,5,,5,,5,,5,,,,,,,
788,baseline_visit_arm_1,,,27,122,1,,,0,12,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,
789,baseline_visit_arm_1,,,27,114,1,,,1,1,99,"No quiso, no dió otro motivo",,,,,,,,,,,,,,,,,,
790,baseline_visit_arm_1,,,27,460,1,,,1,2,99,"En su chacra",99,"Menor de edad",,,,,,,,,,,,,,,,
791,baseline_visit_arm_1,,,27,132,1,,,1,3,99,"En su trabajo",99,"En su trabajo",99,"Menor de edad",,,,,,,,,,,,,,
792,baseline_visit_arm_1,,,27,125,1,,,1,0,,,,,,,,,,,,,,,,,,,,
793,baseline_visit_arm_1,,,27,127,1,,,5,0,,,,,,,,,,,,,,,,,,,,
794,baseline_visit_arm_1,,,27,135,1,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,
795,baseline_visit_arm_1,,,27,104,1,,,5,0,,,,,,,,,,,,,,,,,,,,
796,baseline_visit_arm_1,,,27,452,1,,,1,2,99,"Papa ausente",99,"Papa ausente",,,,,,,,,,,,,,,,
798,baseline_visit_arm_1,,,27,145,1,,,6,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,
799,baseline_visit_arm_1,,,27,469,1,,,1,4,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,
800,baseline_visit_arm_1,,,18,150,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
801,baseline_visit_arm_1,,,18,109,1,,,1,7,1,,99,"El papá no tiene DNI",99,"El papá no tiene DNI",99,"El papá no tiene DNI",99,"El papá no tiene DNI",99,"El papá no tiene DNI",99,"El papá no tiene DNI",,,,,,
802,baseline_visit_arm_1,,,18,111,1,,,1,0,,,,,,,,,,,,,,,,,,,,
803,baseline_visit_arm_1,,,18,145,1,,,1,0,,,,,,,,,,,,,,,,,,,,
804,baseline_visit_arm_1,,,18,451,1,,,1,3,5,,5,,5,,,,,,,,,,,,,,,
805,baseline_visit_arm_1,,,18,133,1,,,2,0,,,,,,,,,,,,,,,,,,,,
806,baseline_visit_arm_1,,,18,135,1,,,1,0,,,,,,,,,,,,,,,,,,,,
807,baseline_visit_arm_1,,,18,450,1,,,5,0,,,,,,,,,,,,,,,,,,,,
808,baseline_visit_arm_1,,,18,453,1,,,3,0,,,,,,,,,,,,,,,,,,,,
809,baseline_visit_arm_1,,,18,152,1,,,6,0,,,,,,,,,,,,,,,,,,,,
810,baseline_visit_arm_1,,,18,123,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
811,baseline_visit_arm_1,,,18,454,1,,,1,0,,,,,,,,,,,,,,,,,,,,
812,baseline_visit_arm_1,,,18,129,1,,,5,0,,,,,,,,,,,,,,,,,,,,
813,baseline_visit_arm_1,,,18,128,1,,,1,0,,,,,,,,,,,,,,,,,,,,
814,baseline_visit_arm_1,,,18,118,1,,,3,3,99,"Padre de menor se encuntra de viaje",99,"Padre  de menor se encuentra de viaje",99,"Padre de menor se encuentra de viaje",,,,,,,,,,,,,,
815,baseline_visit_arm_1,,,18,151,1,,,2,0,,,,,,,,,,,,,,,,,,,,
816,baseline_visit_arm_1,,,18,122,1,,,6,0,,,,,,,,,,,,,,,,,,,,
817,baseline_visit_arm_1,,,18,107,1,,,4,0,,,,,,,,,,,,,,,,,,,,
818,baseline_visit_arm_1,,,18,112,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
819,baseline_visit_arm_1,,,18,455,1,,,2,1,7,,,,,,,,,,,,,,,,,,,
820,baseline_visit_arm_1,,,18,142,1,,,3,0,,,,,,,,,,,,,,,,,,,,
821,baseline_visit_arm_1,,,18,106,1,,,1,5,1,,1,,1,,1,,1,,,,,,,,,,,
822,baseline_visit_arm_1,,,18,101,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
823,baseline_visit_arm_1,,,18,103,1,,,1,0,,,,,,,,,,,,,,,,,,,,
824,baseline_visit_arm_1,,,18,104,1,,,1,4,1,,3,,3,,3,,,,,,,,,,,,,
825,baseline_visit_arm_1,,,18,147,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
826,baseline_visit_arm_1,,,18,154,1,,,2,0,,,,,,,,,,,,,,,,,,,,
827,baseline_visit_arm_1,,,18,452,1,,,4,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
828,baseline_visit_arm_1,,,12,110,1,,,6,1,3,,,,,,,,,,,,,,,,,,,
829,baseline_visit_arm_1,,,12,113,1,,,2,1,99,"No se encuentra",,,,,,,,,,,,,,,,,,
830,baseline_visit_arm_1,,,12,111,1,,,2,1,7,,,,,,,,,,,,,,,,,,,
831,baseline_visit_arm_1,,,12,101,1,,,4,0,,,,,,,,,,,,,,,,,,,,
832,baseline_visit_arm_1,,,12,104,1,,,2,1,2,,,,,,,,,,,,,,,,,,,
833,baseline_visit_arm_1,,,12,102,1,,,2,0,,,,,,,,,,,,,,,,,,,,
834,baseline_visit_arm_1,,,12,146,1,,,3,0,,,,,,,,,,,,,,,,,,,,
835,baseline_visit_arm_1,,,12,144,1,,,3,0,,,,,,,,,,,,,,,,,,,,
836,baseline_visit_arm_1,,,12,145,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
837,baseline_visit_arm_1,,,12,119,1,,,2,0,,,,,,,,,,,,,,,,,,,,
838,baseline_visit_arm_1,,,12,149,1,,,1,0,,,,,,,,,,,,,,,,,,,,
839,baseline_visit_arm_1,,,12,150,1,,,3,1,5,,,,,,,,,,,,,,,,,,,
840,baseline_visit_arm_1,,,12,154,1,,,1,0,,,,,,,,,,,,,,,,,,,,
841,baseline_visit_arm_1,,,12,148,2,99,"Se negaron participar al proyecto",,,,,,,,,,,,,,,,,,,,,,
842,baseline_visit_arm_1,,,12,152,1,,,6,0,,,,,,,,,,,,,,,,,,,,
843,baseline_visit_arm_1,,,12,153,1,,,4,0,,,,,,,,,,,,,,,,,,,,
844,baseline_visit_arm_1,,,12,251,1,,,5,0,,,,,,,,,,,,,,,,,,,,
845,baseline_visit_arm_1,,,12,159,1,,,4,0,,,,,,,,,,,,,,,,,,,,
846,baseline_visit_arm_1,,,12,105,1,,,3,3,99,"Esta en el centro de la ciudad de Iquitos",99,"Esta en el centro de la ciudad de Iquitos",99,"Esta en el centro de la ciudad de Iquitos",,,,,,,,,,,,,,
847,baseline_visit_arm_1,,,12,158,1,,,2,0,,,,,,,,,,,,,,,,,,,,
848,baseline_visit_arm_1,,,12,157,1,,,1,6,99,"Menor de edad que no vive con su mamá",99,"Menor de edad que no vive con su papá",99,"No estaba en casa",99,"No estaba en casa",99,"No estaba en casa",99,"No estaba en casa",,,,,,,,
849,baseline_visit_arm_1,,,12,156,1,,,5,1,3,,,,,,,,,,,,,,,,,,,
850,baseline_visit_arm_1,,,12,127,1,,,1,2,1,,3,,,,,,,,,,,,,,,,,
851,baseline_visit_arm_1,,,12,140,1,,,3,0,,,,,,,,,,,,,,,,,,,,
852,baseline_visit_arm_1,,,12,123,1,,,1,2,99,"Estan en iquitos",99,"Estan en iquitos",,,,,,,,,,,,,,,,
853,baseline_visit_arm_1,,,12,455,1,,,6,1,5,,,,,,,,,,,,,,,,,,,
854,baseline_visit_arm_1,,,12,147,1,,,4,0,,,,,,,,,,,,,,,,,,,,
855,baseline_visit_arm_1,,,12,143,1,,,3,0,,,,,,,,,,,,,,,,,,,,
856,baseline_visit_arm_1,,,12,161,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
857,baseline_visit_arm_1,,,12,125,1,,,1,4,1,,99,"El padre no tiene DNI",99,"El padre no tiene DNI",99,"El padre no tiene DNI",,,,,,,,,,,,
858,baseline_visit_arm_1,,,12,454,1,,,1,2,99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,,,
859,baseline_visit_arm_1,,,12,160,1,,,7,0,,,,,,,,,,,,,,,,,,,,
860,baseline_visit_arm_1,,,12,126,1,,,1,0,,,,,,,,,,,,,,,,,,,,
862,baseline_visit_arm_1,,,12,129,1,,,3,2,3,,99,"Menor de edad sin mamá",,,,,,,,,,,,,,,,
863,baseline_visit_arm_1,,,12,400,1,,,3,0,,,,,,,,,,,,,,,,,,,,
864,baseline_visit_arm_1,,,12,118,1,,,3,0,,,,,,,,,,,,,,,,,,,,
865,baseline_visit_arm_1,,,12,116,1,,,3,0,,,,,,,,,,,,,,,,,,,,
866,baseline_visit_arm_1,,,12,135,1,,,2,0,,,,,,,,,,,,,,,,,,,,
867,baseline_visit_arm_1,,,12,136,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
869,baseline_visit_arm_1,,,12,450,1,,,3,2,99,"Niño de un mes",99,"No es el padre biológico",,,,,,,,,,,,,,,,
