base_hh_intrvwr,base_hh_vst_date,base_hh_com_code,base_hh_house_code,base_hh_extr_wall,base_hh_mat_wall,base_hh_mat_wall_oth,base_hh_mat_roof,base_hh_mat_roof_oth,base_hh_mat_floor,base_hh_mat_floor_oth,base_hh_num_sleep_spce,base_hh_wtr_source,base_hh_wtr_source_oth,base_hh_electrct,base_hh_electrct_hrs,base_hh_spryd_insect,base_hh_reside_time,base_hh_reside_yrs,base_hh_reside_mnth,base_hh_net_noninsect,base_hh_net_insect,base_hh_net_deliver,base_hh_net_hohh,base_hh_net_tx,base_hh_net_tx_time,base_hh_hohh_trvl,base_hh_trvl_quant,base_hh_trvl_ovrnght,base_hh_nights_spent,base_hh_destin,base_hh_trip_reasn___1,base_hh_trip_reasn___2,base_hh_trip_reasn___3,base_hh_trip_reasn___4,base_hh_trip_reasn___5,base_hh_trip_reasn___6,base_hh_trip_reasn___99,base_hh_trip_reasn_oth,base_hh_trip_wrk___0,base_hh_trip_wrk___1,base_hh_trip_wrk___2,base_hh_trip_wrk___3,base_hh_trip_wrk___4,base_hh_trip_wrk___5,base_hh_trip_wrk___6,base_hh_trip_wrk___7,base_hh_trip_wrk___8,base_hh_trip_wrk___9,base_hh_trip_wrk___99,base_hh_trip_wrk_oth,base_hh_trip_trnsprt___1,base_hh_trip_trnsprt___2,base_hh_trip_trnsprt___3,base_hh_trip_trnsprt___4,base_hh_trip_trnsprt___99,base_hh_trip_trnsprt_oth,base_hh_sleep_plce___1,base_hh_sleep_plce___2,base_hh_sleep_plce___3,base_hh_sleep_plce___99,base_hh_plce_oth,base_hh_net_plce1,base_hh_net_plce2,base_hh_net_plce3,base_hh_net_plce4,encuesta_basal_household_complete
8,2024-10-26,02,110,2,1,,3,,3,,6,2,,2,,2,1,,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-26,02,116,2,2,,3,,3,,3,2,,2,,2,1,,,0,2,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-10-26,02,263,3,1,,3,,3,,2,99,"Pozo artesiano",2,,2,2,10,,0,0,,,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-10-26,02,118,3,1,,3,,3,,1,99,"Pozo artesiano",2,,1,2,12,,0,4,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-10-26,02,121,3,99,Tripley,3,,3,,2,99,"Pozo artesiano",2,,2,1,,,0,1,98,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-26,02,149,3,2,,3,,1,,3,2,,2,,2,2,6,,0,2,2,1,1,2,1,15,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-26,02,151,3,1,,3,,3,,2,2,,2,,2,2,7,,0,0,,,,,1,20,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-26,02,657,3,2,,3,,3,,1,2,,2,,2,2,13,,0,1,3,1,1,3,1,2,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
6,2024-10-27,02,217,3,99,Madera,3,,3,,1,2,,2,,1,2,21,,0,1,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-10-27,02,242,3,99,Triplay,3,,3,,4,2,,1,,2,2,20,,4,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-10-27,02,105,3,99,Triplay,3,,3,,3,2,,2,,2,2,8,,3,0,,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-10-27,02,106,3,99,Triplay,3,,99,Cemento,1,2,,2,,2,2,3,,2,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-10-27,02,244,3,2,,3,,3,,2,2,,2,,1,2,4,,0,3,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-10-27,02,209,3,1,,3,,4,,3,2,,2,,1,1,,,0,3,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-10-27,02,660,3,99,Tripley,3,,3,,4,99,"Pozo artesiano",2,,2,2,21,,0,4,98,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-10-27,02,703,3,1,,3,,3,,3,99,"Pozo artesiano",2,,2,2,20,,0,0,,,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-10-27,02,252,3,1,,3,,4,,2,2,,2,,98,2,10,,0,3,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-10-27,02,168,2,2,,3,,1,,1,2,,2,,2,2,2,,0,1,98,1,98,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-10-27,02,247,3,1,,3,,3,,4,2,,2,,1,2,21,,0,3,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-10-27,02,122,3,2,,3,,3,,4,2,,2,,2,2,7,,1,4,3,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-10-27,02,515,3,1,,3,,3,,3,2,,1,,2,1,,,0,3,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,2024-10-27,02,127,3,2,,3,,3,,3,2,,2,,2,1,,,3,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,2024-10-27,02,210,3,99,Triplay,3,,3,,2,99,Pilon,2,,2,1,,,0,2,3,1,1,3,1,2,1,2,"Centro arenal",0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,,1,0,0,0,,1,,,,1
7,2024-10-27,02,129,3,1,,3,,3,,3,2,,2,,2,1,,,2,1,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-27,02,102,3,1,,3,,4,,3,2,,2,,1,1,,,0,4,2,1,1,2,1,5,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-27,02,133,3,99,Calamina,3,,1,,3,2,,2,,2,2,10,,3,0,,1,,,1,2,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-27,02,230,3,1,,3,,3,,1,2,,2,,2,1,,,0,2,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-27,02,218,2,2,,3,,3,,2,2,,2,,2,1,,,0,2,98,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-27,02,241,2,2,,3,,3,,2,2,,2,,2,2,10,,0,3,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-27,02,514,2,2,,3,,3,,2,2,,2,,2,2,7,,0,1,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
7,2024-10-28,02,720,3,1,,3,,3,,5,2,,2,,1,1,,,0,5,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,2024-10-28,02,111,3,99,Triplay,3,,3,,2,2,,2,,2,1,,,0,4,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-10-28,02,758,3,99,Madera,3,,1,,2,2,,1,,1,2,21,,0,5,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-10-28,02,756,2,2,,3,,2,,1,2,,1,,2,2,1,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
6,2024-10-28,02,763,2,99,Triplay,3,,3,,2,2,,1,,2,2,3,,3,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-10-28,02,766,3,2,,3,,1,,1,2,,1,,2,2,1,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-10-28,02,765,3,2,,3,,1,,1,2,,1,,2,2,21,,0,1,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-10-28,02,764,2,99,"Esteras ",3,,1,,1,5,,1,,1,3,,1,2,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-10-28,02,754,2,2,,3,,3,,1,5,,1,,2,3,,10,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-10-28,02,486,3,1,,3,,3,,3,2,,2,,2,2,3,,0,1,98,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-28,02,132,3,1,,3,,3,,2,2,,2,,2,2,6,,4,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-28,02,216,3,1,,3,,3,,2,2,,2,,2,2,5,,2,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-10-28,02,139,3,1,,3,,3,,4,2,,2,,2,98,,,0,2,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-10-28,02,108,3,1,,3,,3,,2,2,,2,,2,2,2,,1,0,,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-10-28,02,135,3,2,,3,,3,,2,2,,1,,2,2,15,,0,2,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,2024-10-28,02,518,3,2,,3,,3,,2,2,,2,,1,1,,,0,5,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
10,2024-10-28,02,212,3,1,,3,,3,,3,2,,2,,98,1,,,0,3,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-10-28,02,213,3,1,,3,,3,,1,2,,2,,98,2,1,,0,1,98,1,98,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-10-28,02,750,3,1,,3,,3,,1,2,,1,,2,3,,4,0,0,,,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-28,02,751,3,2,,3,,2,,1,2,,3,4,2,2,2,,3,0,,1,,,1,20,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-28,02,760,2,2,,3,,1,,1,2,,1,,2,2,10,,0,2,2,1,1,2,1,4,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-28,02,761,2,2,,3,,1,,1,2,,1,,2,2,9,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,2024-10-29,02,157,3,99,"Ladrillo y Tripley",3,,3,,3,1,,2,,1,2,9,,0,3,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,2024-10-29,02,130,3,1,,3,,4,,1,2,,2,,2,1,,,0,1,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
10,2024-10-29,02,112,2,2,,3,,1,,1,2,,1,,2,3,,3,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,2024-10-29,02,154,3,1,,3,,3,,3,2,,2,,2,2,20,,0,3,2,1,1,2,1,1,1,3,"Santa rosa de atun caño, quebrada",1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,"Guia turismo",0,0,0,0,1,Deslizador,1,0,0,0,,1,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
7,2024-10-29,02,156,3,1,,3,,4,,4,2,,2,,1,2,3,,0,0,,,,,1,1,1,12,"Buenos aires",0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,Avion,1,0,0,0,,2,,,,1
9,2024-10-29,02,671,3,1,,3,,1,,1,2,,2,,2,3,,3,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,2024-10-29,02,767,3,2,,3,,1,,2,2,,1,,2,2,21,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
9,2024-10-29,02,752,3,1,,3,,3,,4,2,,1,,2,2,4,,4,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-10-29,02,601,3,2,,3,,3,,3,2,,2,,98,2,8,,2,0,,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,2024-10-29,02,153,3,1,,3,,3,,3,2,,2,,2,1,,,3,0,,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-10-29,02,155,3,1,,3,,3,,4,2,,2,,2,2,20,,0,4,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-29,02,768,3,1,,3,,3,,4,2,,2,,2,2,1,,0,0,,,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,2024-10-29,02,770,2,2,,3,,1,,1,99,"Agua potable",2,,1,2,13,,0,0,,,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
8,2024-10-29,02,771,2,99,"Ladrillo y tripley",3,,3,,1,2,,1,,2,2,3,,4,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,2024-10-29,02,208,3,1,,3,,3,,2,2,,2,,2,2,21,,0,3,2,1,1,2,1,20,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-11-01,01,105,2,99,Triplay,3,,3,,1,2,,2,,2,2,1,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-11-01,01,152,3,1,,3,,3,,1,2,,2,,2,1,,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
